mode,device,level,index,split,sec_per_iter,comm_gb,calls,comm_time_sec,comm_fraction,bw_mbps,flops,acc1,pred,y_true
mpc,cpu,0,0,val,903.2340767383575,10.486991927027702,3481,32.72161531448364,0.03622717095954099,0.0,,,,0
mpc,cpu,1,0,val,935.611171245575,11.385308787226677,3481,33.22942519187927,0.0355162766468907,0.0,,,,0
mpc,cpu,2,0,val,982.5403926372528,12.323176428675652,3481,37.93685245513916,0.03861098509478295,0.0,,,,0
mpc,cpu,3,0,val,969.7490234375,13.300594851374626,3481,36.449196100234985,0.03758621583451806,0.0,,,,0
mpc,cpu,4,0,val,989.8509910106659,14.3175640553236,3481,38.976911544799805,0.03937654444837528,0.0,,,,0
