mode,device,level,index,split,sec_per_iter,comm_gb,calls,comm_time_sec,comm_fraction,bw_mbps,flops,acc1,pred,y_true
mpc,cpu,0,0,val,867.4953563213348,10.486991927027702,3481,20.429707288742065,0.023550220920346414,1000.0,,,,0
mpc,cpu,1,0,val,885.059077501297,11.385308787226677,3481,20.20230746269226,0.022825942331135128,1000.0,,,,0
mpc,cpu,2,0,val,888.8963413238525,12.323176428675652,3481,19.127206325531006,0.02151792671015435,1000.0,,,,0
mpc,cpu,3,0,val,887.0710480213165,13.300594851374626,3481,19.064836740493774,0.021491893781247207,1000.0,,,,0
mpc,cpu,4,0,val,927.595351934433,14.3175640553236,3481,20.13524079322815,0.021706922906887752,1000.0,,,,0
