mode,device,level,index,split,sec_per_iter,comm_gb,calls,comm_time_sec,comm_fraction,bw_mbps,flops,acc1,pred,y_true
mpc,cpu,0,0,val,977.0889689922333,10.486991927027702,3481,18.514131784439087,0.01894825586203732,500.0,,,,0
mpc,cpu,1,0,val,979.1983048915863,11.385308787226677,3481,16.54559874534607,0.01689708679303519,500.0,,,,0
mpc,cpu,2,0,val,1004.1976799964905,12.323176428675652,3481,19.62859582901001,0.019546545685186816,500.0,,,,0
mpc,cpu,3,0,val,1018.3773667812347,13.300594851374626,3481,20.722421646118164,0.020348470343184388,500.0,,,,0
mpc,cpu,4,0,val,1053.791919708252,14.3175640553236,3481,18.011374711990356,0.017091965097793597,500.0,,,,0
