mode,device,level,index,split,sec_per_iter,comm_gb,calls,comm_time_sec,comm_fraction,bw_mbps,flops,acc1,pred,y_true
mpc,cpu,0,0,val,1021.7298860549927,10.486991927027702,3481,27.633650541305542,0.027045945233139843,500.0,,,,0
mpc,cpu,1,0,val,1044.1357505321503,11.385308787226677,3481,25.359212398529053,0.02428727527584854,500.0,,,,0
mpc,cpu,2,0,val,1072.110783815384,12.323176428675652,3481,23.462687969207764,0.021884574172185558,500.0,,,,0
mpc,cpu,3,0,val,1076.1867501735687,13.300594851374626,3481,23.241129636764526,0.02159581469760352,500.0,,,,0
mpc,cpu,4,0,val,1112.3934988975525,14.3175640553236,3481,24.327014923095703,0.021869073261579837,500.0,,,,0
